fid,PCD,PCD_Source,X_BNG,Y_BNG,X_IG,Y_IG,X_Latitude,Y_Longitud,Total_Pers,Females,Males,Occupied_H,LSOA_DZ_Co,LSOA_DZ_Na,OA_SA_Code,OAC_Superg,OAC_Supe_1,OAC_Group_,OAC_Goup_N,OAC_Subgro,OAC_Subg_1,WIMD_2014_,EIMD_2015_,EIMD_201_1,EIMD_201_2,SIMD_2016_,NIMDM_2017,LSOA_DZ_To,LSOA_DZ__1,OA_SA_Town,OA_SA_To_1,field_32,field_33,field_34,utd-pop,icon_url
6211,BR2 0AP,ONS,539277,169119,0,0,0.000943730000000,51.404010000000000,10,5,5,7,E01000828,Bromley 011E,E00004043,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"10","23758",8,,,-1.504889243000000,3.000000000000000,-0.935975220000000,3.000000000000000,,,,"11",./0.png
6212,BR2 0AQ,ONS,539076,169486,0,0,-0.001800300000000,51.407350000000001,19,6,13,6,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"21",./0.png
6214,BR2 0AU,ONS,539063,169629,0,0,-0.001931000000000,51.408639999999998,21,11,10,10,E01000673,Bromley 011B,E00003252,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"9","25303",8,,,-2.285445864000000,2.000000000000000,-3.972069841000000,1.000000000000000,,,,"23",./0.png
6215,BR2 0AW,ONS,539208,169420,0,0,0.000070410000000,51.406730000000003,12,6,6,6,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"13",./0.png
6216,BR2 0AX,ONS,539045,169727,0,0,-0.002151300000000,51.409529999999997,63,26,37,21,E01000673,Bromley 011B,E00003252,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"9","25303",8,,,-2.285445864000000,2.000000000000000,-3.972069841000000,1.000000000000000,,,,"69",./4.png
6224,BR2 0BL,ONS,539015,169503,0,0,-0.002670100000000,51.407519999999998,11,4,7,6,E01000717,Bromley 011D,E00003476,"2",Cosmopolitans,2c,Comfortable Cosmopolitans,2c1,Migrant Families,,"8","26243",8,,,-1.390040419000000,3.000000000000000,2.054794729000000,4.000000000000000,,,,"12",./0.png
6225,BR2 0BN,ONS,539228,169413,0,0,0.000355020000000,51.406660000000002,12,8,4,6,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"13",./0.png
6226,BR2 0BP,ONS,539204,169549,0,0,0.000063520000000,51.407890000000002,86,40,46,34,E01000673,Bromley 011B,E00003244,"6",Suburbanites,6b,Semi-Detached Suburbia,6b1,Multi-Ethnic Suburbia,,"9","25303",8,,,-2.285445864000000,2.000000000000000,-3.561381313000000,1.000000000000000,,,,"94",./3.png
6229,BR2 0BW,ONS,539236,169360,0,0,0.000449180000000,51.406179999999999,17,5,12,7,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"19",./0.png
6243,BR2 0DP,ONS,539317,169292,0,0,0.001586300000000,51.405549999999998,42,24,18,18,E01000828,Bromley 011E,E00004070,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"10","23758",8,,,-1.504889243000000,3.000000000000000,-0.002407412000000,3.000000000000000,,,,"46",./1.png
6247,BR2 0DX,ONS,539359,169480,0,0,0.002263540000000,51.407229999999998,126,66,60,56,E01000673,Bromley 011B,E00003253,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"9","25303",8,,,-2.285445864000000,2.000000000000000,-2.929479844000000,2.000000000000000,,,,"138",./2.png
6269,BR2 0HB,ONS,539386,169202,0,0,0.002542330000000,51.404719999999998,77,42,35,27,E01000828,Bromley 011E,E00004070,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"10","23758",8,,,-1.504889243000000,3.000000000000000,-0.002407412000000,3.000000000000000,,,,"84",./3.png
6287,BR2 0JB,ONS,539255,169276,0,0,0.000689220000000,51.405419999999999,44,21,23,21,E01000828,Bromley 011E,E00004070,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"10","23758",8,,,-1.504889243000000,3.000000000000000,-0.002407412000000,3.000000000000000,,,,"48",./1.png
6288,BR2 0JD,ONS,539191,169154,0,0,-0.000278100000000,51.404339999999998,67,37,30,30,E01000828,Bromley 011E,E00004044,"7",Constrained City Dwellers,7d,Ageing City Dwellers,"7d1",Ageing Communities and Families,,"10","23758",8,,,-1.504889243000000,3.000000000000000,0.204214623000000,3.000000000000000,,,,"73",./4.png
6289,BR2 0JE,ONS,539289,169217,0,0,0.001154580000000,51.404879999999999,11,9,2,8,E01000828,Bromley 011E,E00004070,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"10","23758",8,,,-1.504889243000000,3.000000000000000,-0.002407412000000,3.000000000000000,,,,"12",./0.png
6290,BR2 0JF,ONS,539281,169164,0,0,0.001018850000000,51.404409999999999,21,12,9,9,E01000828,Bromley 011E,E00004070,"4",Multicultural Metropolitans,4a,Rented Family Living,4a3,Commuters with Young Families,,"10","23758",8,,,-1.504889243000000,3.000000000000000,-0.002407412000000,3.000000000000000,,,,"23",./0.png
6295,BR2 0JN,ONS,538928,169125,0,0,-0.004068000000000,51.404139999999998,26,12,14,17,E01000717,Bromley 011D,E00003457,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d3",EU White-Collar Workers,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.364537434000000,3.000000000000000,,,,"28",./0.png
6300,BR2 0JT,ONS,538938,169119,0,0,-0.003926700000000,51.404089999999997,9,4,5,3,E01000717,Bromley 011D,E00003457,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d3",EU White-Collar Workers,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.364537434000000,3.000000000000000,,,,"10",./0.png
6301,BR2 0JU,ONS,539028,169114,0,0,-0.002635600000000,51.404020000000003,93,42,51,59,E01000717,Bromley 011D,E00003456,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-2.470725676000000,2.000000000000000,,,,"102",./3.png
6303,BR2 0JX,ONS,539013,169186,0,0,-0.002822900000000,51.404670000000003,50,28,22,28,E01000717,Bromley 011D,E00003456,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-2.470725676000000,2.000000000000000,,,,"55",./1.png
6307,BR2 0LB,ONS,539135,169319,0,0,-0.001018000000000,51.405839999999998,59,28,31,36,E01000717,Bromley 011D,E00003479,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-1.715829608000000,2.000000000000000,,,,"65",./4.png
6309,BR2 0LE,ONS,539077,169139,0,0,-0.001921800000000,51.404240000000001,25,14,11,17,E01000717,Bromley 011D,E00003456,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-2.470725676000000,2.000000000000000,,,,"27",./0.png
6310,BR2 0LF,ONS,539182,169307,0,0,-0.000347400000000,51.405720000000002,37,20,17,26,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"40",./1.png
6311,BR2 0LG,ONS,538964,169284,0,0,-0.003488600000000,51.405560000000001,55,30,25,19,E01000717,Bromley 011D,E00003479,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-1.715829608000000,2.000000000000000,,,,"60",./4.png
6317,BR2 0LQ,ONS,538916,169351,0,0,-0.004152000000000,51.406179999999999,29,16,13,12,E01000717,Bromley 011D,E00003479,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-1.715829608000000,2.000000000000000,,,,"32",./1.png
6327,BR2 0NB,ONS,539086,169404,0,0,-0.001688700000000,51.406610000000001,36,13,23,32,E01000717,Bromley 011D,E00003479,"5",Urbanites,5b,Ageing Urban Living,5b1,Delayed Retirement,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-1.715829608000000,2.000000000000000,,,,"39",./1.png
6447,BR2 0XG,ONS,539147,169353,0,0,-0.000832300000000,51.406140000000001,19,9,10,13,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"21",./0.png
6451,BR2 0XN,ONS,539003,169127,0,0,-0.002989700000000,51.404139999999998,21,11,10,13,E01000717,Bromley 011D,E00003456,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-2.470725676000000,2.000000000000000,,,,"23",./0.png
6453,BR2 0XQ,ONS,539104,169178,0,0,-0.001518600000000,51.404580000000003,42,23,19,28,E01000717,Bromley 011D,E00003478,"5",Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-0.201770307000000,3.000000000000000,,,,"46",./1.png
6465,BR2 0YH,ONS,539042,169226,0,0,-0.002390600000000,51.405029999999996,32,15,17,16,E01000717,Bromley 011D,E00003456,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"8","26243",8,,,-1.390040419000000,3.000000000000000,-2.470725676000000,2.000000000000000,,,,"35",./1.png
7895,BR3 5HA,ONS,538962,169724,0,0,-0.003345100000000,51.409520000000001,33,13,20,15,E01000673,Bromley 011B,E00003252,"6",Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers,,"9","25303",8,,,-2.285445864000000,2.000000000000000,-3.972069841000000,1.000000000000000,,,,"36",./1.png
7908,BR3 5HS,ONS,538895,169590,0,0,-0.004360200000000,51.408329999999999,53,22,31,23,E01000713,Bromley 012B,E00003468,"5",Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families,,"6","28139",9,,,-1.457380825000000,3.000000000000000,-0.883773369000000,3.000000000000000,,,,"58",./4.png
5192,BR1 1AE,ONS,540194,169201,0,0,0.014150740000000,51.404519999999998,34,17,17,21,E01000677,Bromley 018C,E00003266,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"14","19350",6,,,-0.323615180000000,3.000000000000000,0.087313645000000,3.000000000000000,,,,"37",./1.png
5193,BR1 1BQ,ONS,540300,169607,0,0,0.015834110000000,51.408140000000003,38,35,3,37,E01000676,Bromley 008B,E00003249,"3",Ethnicity Central,3d,Aspirational Techies,"3d3",Old EU Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.899004331000000,4.000000000000000,,,,"42",./1.png
5211,BR1 1NA,ONS,540287,169320,0,0,0.015533910000000,51.405560000000001,1,0,1,1,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"1",./0.png
5212,BR1 1NF,ONS,540262,169314,0,0,0.015172350000000,51.405510000000000,7,4,3,4,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"8",./0.png
5213,BR1 1NN,ONS,540176,169370,0,0,0.013958850000000,51.406039999999997,3,1,2,1,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"3",./0.png
5214,BR1 1NZ,ONS,540068,169466,0,0,0.012445010000000,51.406930000000003,14,7,7,7,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"15",./0.png
5215,BR1 1PA,ONS,540120,169546,0,0,0.013223730000000,51.407629999999997,2,1,1,1,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"2",./0.png
5216,BR1 1PE,ONS,540053,169589,0,0,0.012278020000000,51.408040000000000,47,27,20,34,E01000676,Bromley 008B,E00003247,"3",Ethnicity Central,3d,Aspirational Techies,"3d2",Established Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,5.300679751000000,5.000000000000000,,,,"51",./1.png
5217,BR1 1PF,ONS,540083,169663,0,0,0.012738270000000,51.408700000000003,12,5,7,8,E01000676,Bromley 008B,E00003247,"3",Ethnicity Central,3d,Aspirational Techies,"3d2",Established Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,5.300679751000000,5.000000000000000,,,,"13",./0.png
5218,BR1 1PG,ONS,540032,169461,0,0,0.011925790000000,51.406889999999997,9,4,5,5,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"10",./0.png
5219,BR1 1PQ,ONS,540080,169410,0,0,0.012595330000000,51.406419999999997,15,6,9,9,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"16",./0.png
5220,BR1 1PW,ONS,540135,169361,0,0,0.013366220000000,51.405970000000003,29,13,16,12,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"32",./1.png
5221,BR1 1QA,ONS,540151,169410,0,0,0.013615450000000,51.406410000000001,13,7,6,7,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"14",./0.png
5222,BR1 1QQ,ONS,540320,169525,0,0,0.016089070000000,51.407400000000003,1,0,1,1,E01000675,Bromley 018B,E00003254,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"13","20532",7,,,0.173477475000000,3.000000000000000,1.151727271000000,4.000000000000000,,,,"1",./0.png
5223,BR1 1QU,ONS,540348,169495,0,0,0.016479520000000,51.407119999999999,2,0,2,1,E01000675,Bromley 018B,E00003254,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"13","20532",7,,,0.173477475000000,3.000000000000000,1.151727271000000,4.000000000000000,,,,"2",./0.png
5224,BR1 1RE,ONS,540200,169494,0,0,0.014352650000000,51.407150000000001,36,21,15,17,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"39",./1.png
5225,BR1 1RF,ONS,540213,169523,0,0,0.014550890000000,51.407409999999999,37,14,23,19,E01000675,Bromley 018B,E00003254,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"13","20532",7,,,0.173477475000000,3.000000000000000,1.151727271000000,4.000000000000000,,,,"40",./1.png
5226,BR1 1RH,ONS,540355,169452,0,0,0.016563090000000,51.406730000000003,24,12,12,9,E01000675,Bromley 018B,E00003254,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"13","20532",7,,,0.173477475000000,3.000000000000000,1.151727271000000,4.000000000000000,,,,"26",./0.png
5227,BR1 1RL,ONS,540323,169391,0,0,0.016079210000000,51.406190000000002,10,6,4,3,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"11",./0.png
5229,BR1 1RW,ONS,540381,169400,0,0,0.016916100000000,51.406260000000003,5,3,2,3,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"5",./0.png
5230,BR1 1RY,ONS,540384,169345,0,0,0.016937450000000,51.405769999999997,13,5,8,8,E01000676,Bromley 008B,E00003255,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.185227661000000,4.000000000000000,,,,"14",./0.png
5231,BR1 1SB,ONS,540259,169556,0,0,0.015224860000000,51.407690000000002,41,26,15,14,E01000675,Bromley 018B,E00003254,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"13","20532",7,,,0.173477475000000,3.000000000000000,1.151727271000000,4.000000000000000,,,,"45",./1.png
5232,BR1 1ST,ONS,540269,169520,0,0,0.015354320000000,51.407359999999997,36,14,22,19,E01000675,Bromley 018B,E00003254,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"13","20532",7,,,0.173477475000000,3.000000000000000,1.151727271000000,4.000000000000000,,,,"39",./1.png
5575,BR1 3EA,ONS,540449,169317,0,0,0.017860270000000,51.405490000000000,114,59,55,48,E01000675,Bromley 018B,E00003254,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"13","20532",7,,,0.173477475000000,3.000000000000000,1.151727271000000,4.000000000000000,,,,"125",./2.png
5591,BR1 3GP,ONS,540463,169635,0,0,0.018187230000000,51.408349999999999,47,20,27,22,E01000676,Bromley 008B,E00003250,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,-0.373152240000000,3.000000000000000,,,,"51",./1.png
5619,BR1 3JN,ONS,540463,169713,0,0,0.018218100000000,51.409050000000001,87,36,51,52,E01000676,Bromley 008B,E00003250,"2",Cosmopolitans,2d,Aspiring and Affluent,"2d1",Urban Cultural Mix,,"26","10169",4,,,3.467122524000000,5.000000000000000,-0.373152240000000,3.000000000000000,,,,"95",./3.png
5638,BR1 3LP,ONS,540309,169719,0,0,0.016007700000000,51.409140000000001,28,14,14,13,E01000676,Bromley 008B,E00003249,"3",Ethnicity Central,3d,Aspirational Techies,"3d3",Old EU Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.899004331000000,4.000000000000000,,,,"31",./0.png
5652,BR1 3NH,ONS,540263,169673,0,0,0.015328560000000,51.408740000000002,27,11,16,15,E01000676,Bromley 008B,E00003249,"3",Ethnicity Central,3d,Aspirational Techies,"3d3",Old EU Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.899004331000000,4.000000000000000,,,,"30",./0.png
5653,BR1 3NJ,ONS,540241,169636,0,0,0.014997840000000,51.408410000000003,41,19,22,22,E01000676,Bromley 008B,E00003249,"3",Ethnicity Central,3d,Aspirational Techies,"3d3",Old EU Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.899004331000000,4.000000000000000,,,,"45",./1.png
5657,BR1 3NS,ONS,540204,169722,0,0,0.014500170000000,51.409190000000002,31,19,12,12,E01000676,Bromley 008B,E00003249,"3",Ethnicity Central,3d,Aspirational Techies,"3d3",Old EU Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.899004331000000,4.000000000000000,,,,"34",./1.png
5659,BR1 3NU,ONS,540240,169724,0,0,0.015018230000000,51.409210000000002,30,17,13,12,E01000676,Bromley 008B,E00003249,"3",Ethnicity Central,3d,Aspirational Techies,"3d3",Old EU Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.899004331000000,4.000000000000000,,,,"33",./1.png
5660,BR1 3NX,ONS,540266,169726,0,0,0.015392610000000,51.409219999999998,4,2,2,3,E01000676,Bromley 008B,E00003249,"3",Ethnicity Central,3d,Aspirational Techies,"3d3",Old EU Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,2.899004331000000,4.000000000000000,,,,"4",./0.png
5673,BR1 3PR,ONS,540074,169744,0,0,0.012640920000000,51.409430000000000,63,28,35,30,E01000676,Bromley 008B,E00003247,"3",Ethnicity Central,3d,Aspirational Techies,"3d2",Established Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,5.300679751000000,5.000000000000000,,,,"69",./4.png
5674,BR1 3PS,ONS,540040,169741,0,0,0.012151200000000,51.409410000000001,67,30,37,31,E01000676,Bromley 008B,E00003247,"3",Ethnicity Central,3d,Aspirational Techies,"3d2",Established Tech Workers,,"26","10169",4,,,3.467122524000000,5.000000000000000,5.300679751000000,5.000000000000000,,,,"73",./4.png
